session_id,order_id,variant,device_type,user_type,product_category,order_value_eur,products_in_order,conversion_time_hours
135588,ORD201665,A,desktop,returning,decor,108.45,1,8.45
135622,ORD201666,A,desktop,new,dining,1200.0,2,17.21
135634,ORD201667,B,desktop,returning,sofa,2254.141,2,6.73
135649,ORD201668,B,mobile,new,bed,1460.7009999999998,1,6.45
135677,ORD201669,A,tablet,returning,sofa,2203.25,2,1.32
135685,ORD201670,A,desktop,new,lighting,197.52,2,6.19
135689,ORD201671,A,desktop,returning,dining,1200.0,1,18.5
135742,ORD201672,B,desktop,new,dining,1140.0,1,3.62
135744,ORD201673,A,mobile,returning,decor,124.35,1,9.33
135764,ORD201674,A,mobile,new,decor,127.28,1,13.21
135785,ORD201675,B,desktop,new,decor,237.5,2,4.59
135814,ORD201676,A,mobile,returning,lighting,127.47,1,47.73
135878,ORD201677,A,mobile,new,sofa,1176.04,1,3.02
135910,ORD201678,A,desktop,returning,sofa,1738.34,1,37.01
135933,ORD201679,A,mobile,returning,dining,1200.0,1,22.15
135953,ORD201680,A,mobile,returning,bed,1362.68,1,59.1
135968,ORD201681,B,desktop,new,bed,1287.022,1,1.59
135979,ORD201682,B,desktop,new,sofa,1419.6039999999998,1,3.3
135981,ORD201683,A,tablet,returning,lighting,101.65,1,34.62
136002,ORD201684,B,mobile,returning,decor,219.93449999999999,1,4.49
136005,ORD201685,A,mobile,returning,sofa,726.23,2,8.1
136048,ORD201686,A,mobile,returning,bed,642.45,1,25.74
136075,ORD201687,A,mobile,returning,sofa,1166.32,2,0.73
136080,ORD201688,A,mobile,returning,decor,250.0,2,5.13
136166,ORD201689,A,mobile,returning,decor,184.21,1,8.82
136191,ORD201690,A,desktop,returning,bed,1537.49,1,24.2
136217,ORD201691,A,mobile,new,decor,77.74,1,0.16
136231,ORD201692,B,mobile,returning,dining,1140.0,2,0.53
136234,ORD201693,A,mobile,new,sofa,1581.01,1,0.13
136254,ORD201694,B,desktop,returning,sofa,2174.341,1,21.44
136278,ORD201695,A,desktop,returning,dining,780.19,1,17.38
136282,ORD201696,A,mobile,new,sofa,2500.0,3,5.91
136308,ORD201697,A,desktop,new,bed,1315.29,1,10.7
136318,ORD201698,B,mobile,returning,sofa,940.234,2,160.69
136319,ORD201699,B,mobile,returning,bed,1710.0,1,37.61
136353,ORD201700,A,mobile,returning,sofa,1648.97,2,2.95
136366,ORD201701,B,tablet,returning,dining,427.14849999999996,1,37.23
136381,ORD201702,B,mobile,new,lighting,164.3595,2,22.05
136409,ORD201703,A,desktop,returning,dining,751.31,2,12.12
136416,ORD201704,B,desktop,new,sofa,1060.3045,1,9.13
136425,ORD201705,B,tablet,new,bed,1710.0,1,1.65
136426,ORD201706,A,mobile,new,sofa,1499.79,1,51.98
136438,ORD201707,B,desktop,new,sofa,1453.8135,2,1.35
136442,ORD201708,B,mobile,new,sofa,1521.615,1,4.18
136447,ORD201709,A,desktop,returning,sofa,1774.09,1,1.44
136449,ORD201710,B,tablet,returning,dining,445.949,1,18.04
136468,ORD201711,B,mobile,returning,lighting,127.262,1,25.76
136480,ORD201712,A,mobile,returning,sofa,2500.0,1,3.45
136503,ORD201713,A,desktop,returning,sofa,1780.07,3,72.79
136513,ORD201714,A,mobile,new,lighting,124.09,1,0.68
136516,ORD201715,A,mobile,returning,decor,71.53,1,92.07
136551,ORD201716,A,desktop,new,sofa,1516.51,2,1.54
136559,ORD201717,B,mobile,returning,decor,237.5,1,9.01
136575,ORD201718,A,mobile,new,bed,1600.36,1,15.21
136604,ORD201719,B,mobile,returning,bed,816.354,1,21.79
136632,ORD201720,B,tablet,returning,bed,1454.5925,1,22.11
136686,ORD201721,A,desktop,returning,lighting,185.48,1,17.63
136707,ORD201722,B,mobile,returning,sofa,1237.1564999999998,2,71.84
136732,ORD201723,B,mobile,returning,decor,137.142,1,30.15
136740,ORD201724,A,desktop,new,decor,250.0,1,20.2
136758,ORD201725,B,mobile,returning,lighting,235.2865,1,19.97
136764,ORD201726,A,mobile,new,bed,1800.0,2,3.5
136809,ORD201727,B,mobile,new,sofa,2375.0,1,1.66
136817,ORD201728,A,desktop,returning,bed,1352.32,1,18.35
136823,ORD201729,A,mobile,returning,dining,445.5,1,27.21
136841,ORD201730,B,desktop,returning,lighting,218.14849999999998,1,23.45
136842,ORD201731,B,mobile,returning,bed,614.7829999999999,1,5.87
136846,ORD201732,A,mobile,returning,dining,475.4,2,3.07
136910,ORD201733,A,mobile,returning,decor,245.41,3,51.68
136918,ORD201734,B,desktop,returning,sofa,1765.366,2,7.89
136923,ORD201735,B,mobile,returning,sofa,1692.482,1,9.6
136961,ORD201736,B,desktop,new,sofa,1422.644,1,2.0
136965,ORD201737,A,desktop,returning,sofa,1819.15,1,3.12
137026,ORD201738,A,mobile,returning,dining,1136.61,1,22.8
137033,ORD201739,A,desktop,returning,dining,300.0,1,1.5
137035,ORD201740,B,mobile,returning,sofa,972.7144999999999,1,23.03
137048,ORD201741,A,mobile,returning,bed,1270.65,1,13.46
137077,ORD201742,B,mobile,returning,sofa,1618.8664999999999,1,15.04
137125,ORD201743,B,desktop,returning,sofa,2375.0,2,39.77
137146,ORD201744,A,tablet,returning,sofa,946.57,2,12.33
137147,ORD201745,A,desktop,new,sofa,966.09,2,1.42
137155,ORD201746,B,desktop,new,dining,807.1674999999999,2,33.61
137162,ORD201747,B,mobile,returning,dining,1140.0,2,22.43
137201,ORD201748,A,mobile,returning,lighting,114.54,1,26.56
137207,ORD201749,A,desktop,new,sofa,2005.41,1,2.28
137223,ORD201750,A,desktop,returning,decor,111.27,1,26.36
137269,ORD201751,B,mobile,returning,sofa,1910.184,1,12.73
137274,ORD201752,A,desktop,returning,bed,840.12,1,39.82
137290,ORD201753,A,mobile,returning,dining,574.55,1,18.54
137299,ORD201754,B,mobile,new,bed,1710.0,1,1.0
137323,ORD201755,A,desktop,returning,sofa,2500.0,1,20.99
137353,ORD201756,A,mobile,new,dining,731.81,1,4.35
137388,ORD201757,B,desktop,new,decor,88.97699999999999,2,2.14
137390,ORD201758,B,mobile,new,decor,75.24,1,12.15
137408,ORD201759,B,mobile,returning,sofa,1352.9615000000001,3,3.21
137444,ORD201760,B,desktop,returning,lighting,79.1635,1,31.63
137445,ORD201761,B,mobile,returning,decor,89.86999999999999,1,8.73
137559,ORD201762,B,desktop,returning,decor,153.79549999999998,1,114.47
137561,ORD201763,B,desktop,new,bed,970.2825,3,0.51
137573,ORD201764,B,mobile,returning,decor,80.807,1,23.43
137600,ORD201765,B,mobile,new,decor,74.0335,1,47.94
137606,ORD201766,A,desktop,returning,decor,88.32,1,30.31
137608,ORD201767,A,mobile,new,bed,764.07,1,9.6
137631,ORD201768,A,mobile,returning,lighting,192.79,2,19.76
137646,ORD201769,A,tablet,returning,sofa,1767.41,1,32.25
137692,ORD201770,B,mobile,returning,dining,647.5864999999999,2,29.29
137693,ORD201771,B,mobile,returning,decor,237.5,1,47.84
137710,ORD201772,B,mobile,new,sofa,1296.503,2,23.55
137714,ORD201773,B,desktop,new,sofa,648.7834999999999,2,20.42
137728,ORD201774,B,mobile,returning,sofa,1982.9444999999998,1,75.9
137744,ORD201775,B,desktop,returning,decor,65.759,1,3.46
137746,ORD201776,A,desktop,new,sofa,2500.0,1,5.85
137883,ORD201777,A,desktop,new,bed,1545.6,2,14.71
137966,ORD201778,A,mobile,new,dining,906.7,1,9.83
137969,ORD201779,A,desktop,new,decor,185.64,1,44.63
137977,ORD201780,A,mobile,new,lighting,135.13,1,25.81
137978,ORD201781,B,desktop,returning,sofa,570.0,1,4.61
138019,ORD201782,A,mobile,returning,decor,206.24,2,15.08
138030,ORD201783,B,desktop,new,bed,984.5039999999999,2,14.06
138042,ORD201784,B,mobile,returning,bed,919.581,2,26.54
138049,ORD201785,B,mobile,new,dining,1140.0,1,12.0
138051,ORD201786,B,desktop,new,sofa,1132.8464999999999,1,3.51
138119,ORD201787,A,tablet,returning,lighting,400.0,1,2.41
138173,ORD201788,A,mobile,returning,dining,478.91,2,2.7
138188,ORD201789,A,mobile,new,bed,1619.36,1,5.57
138213,ORD201790,A,mobile,returning,bed,857.79,1,34.67
138217,ORD201791,A,desktop,returning,decor,179.16,1,1.02
138235,ORD201792,B,mobile,new,dining,285.0,2,2.7
138303,ORD201793,B,mobile,returning,dining,447.203,1,7.75
138326,ORD201794,B,mobile,returning,decor,137.7025,1,62.56
138350,ORD201795,A,mobile,returning,sofa,2450.29,1,23.8
138377,ORD201796,B,desktop,returning,lighting,155.2395,1,1.68
138382,ORD201797,A,mobile,new,dining,1151.34,1,40.36
138444,ORD201798,A,tablet,returning,sofa,1087.51,1,51.17
138478,ORD201799,B,desktop,returning,bed,1096.5755,1,22.32
138488,ORD201800,B,desktop,new,lighting,214.3105,1,17.35
138548,ORD201801,A,mobile,returning,dining,706.22,3,1.49
138628,ORD201802,A,desktop,new,lighting,128.92,1,20.56
138713,ORD201803,A,mobile,new,decor,66.94,2,13.94
138749,ORD201804,B,desktop,returning,sofa,1929.8775,1,17.52
138801,ORD201805,B,mobile,returning,bed,1291.9714999999999,2,10.46
138819,ORD201806,A,tablet,returning,bed,1099.68,1,5.44
138824,ORD201807,B,mobile,returning,sofa,1001.8889999999999,1,44.29
138844,ORD201808,B,mobile,returning,sofa,1748.418,1,8.43
138854,ORD201809,B,mobile,returning,bed,575.1965,1,5.64
138864,ORD201810,B,mobile,new,bed,923.286,1,6.57
138890,ORD201811,B,mobile,new,decor,179.06550000000001,1,50.81
138904,ORD201812,B,mobile,new,lighting,47.5,2,22.73
138945,ORD201813,B,desktop,new,bed,1710.0,1,11.6
138948,ORD201814,A,desktop,returning,decor,98.56,2,2.12
138965,ORD201815,A,mobile,returning,decor,143.48,2,55.27
138982,ORD201816,B,desktop,returning,dining,893.817,1,76.79
139052,ORD201817,B,desktop,returning,lighting,282.3115,1,4.57
139102,ORD201818,B,desktop,returning,dining,1140.0,1,16.13
139108,ORD201819,A,desktop,returning,dining,418.23,2,37.33
139117,ORD201820,B,desktop,returning,lighting,171.5605,2,38.34
139193,ORD201821,A,desktop,returning,lighting,130.35,2,15.43
139201,ORD201822,A,mobile,returning,sofa,600.0,1,6.15
139262,ORD201823,B,tablet,returning,lighting,200.659,1,26.26
139272,ORD201824,A,desktop,new,sofa,2315.09,2,15.69
139283,ORD201825,B,desktop,new,lighting,200.1745,2,6.54
139317,ORD201826,A,mobile,returning,decor,126.92,1,1.98
139324,ORD201827,A,desktop,returning,bed,1474.36,2,6.8
139361,ORD201828,A,tablet,returning,dining,402.83,1,50.91
139406,ORD201829,A,desktop,new,sofa,2500.0,3,7.87
139429,ORD201830,B,desktop,new,dining,724.9735,1,4.55
139489,ORD201831,A,mobile,returning,decor,250.0,1,10.9
139504,ORD201832,B,mobile,returning,bed,1084.862,1,71.65
139536,ORD201833,A,desktop,new,lighting,143.32,1,29.74
139538,ORD201834,A,mobile,returning,dining,897.27,2,12.91
139563,ORD201835,A,desktop,returning,decor,69.01,2,34.37
139573,ORD201836,B,tablet,returning,sofa,1035.3955,1,16.65
139576,ORD201837,B,mobile,returning,decor,237.5,2,10.42
139587,ORD201838,A,desktop,returning,sofa,1269.25,2,43.84
139648,ORD201839,B,mobile,new,dining,417.449,2,11.53
139664,ORD201840,B,tablet,returning,decor,102.372,1,16.62
139680,ORD201841,B,desktop,new,sofa,1536.435,1,5.06
139681,ORD201842,B,mobile,new,dining,1140.0,1,9.48
139682,ORD201843,B,desktop,new,decor,93.33749999999999,1,35.77
139683,ORD201844,B,mobile,returning,sofa,2375.0,1,1.25
139719,ORD201845,A,desktop,new,bed,1301.07,2,10.35
139738,ORD201846,B,desktop,returning,bed,1265.78,2,14.96
139739,ORD201847,B,mobile,new,lighting,149.891,2,8.15
139751,ORD201848,B,mobile,new,sofa,1600.7214999999999,1,1.44
139754,ORD201849,B,mobile,returning,lighting,160.7875,2,19.51
139764,ORD201850,A,mobile,new,sofa,1822.74,1,2.41
139768,ORD201851,B,mobile,returning,decor,140.182,2,8.39
139782,ORD201852,B,mobile,new,bed,1710.0,1,8.71
139793,ORD201853,B,desktop,new,sofa,1350.8999999999999,2,7.39
139796,ORD201854,A,mobile,returning,lighting,400.0,1,3.91
139823,ORD201855,B,desktop,returning,dining,1140.0,1,13.31
139830,ORD201856,A,desktop,returning,decor,250.0,1,32.5
139838,ORD201857,B,desktop,returning,bed,380.0,2,54.3
139846,ORD201858,B,desktop,new,lighting,169.404,1,9.97
139882,ORD201859,A,desktop,new,decor,45.86,1,16.88
139885,ORD201860,B,desktop,returning,sofa,1868.6879999999999,1,0.98
139886,ORD201861,B,mobile,returning,bed,1097.269,1,20.68
139889,ORD201862,B,desktop,returning,sofa,1245.1745,1,13.72
139893,ORD201863,A,mobile,returning,dining,559.78,1,22.96
139974,ORD201864,A,mobile,returning,decor,117.03,1,4.06
139975,ORD201865,A,desktop,new,dining,416.45,1,0.28
139976,ORD201866,A,desktop,returning,sofa,600.0,1,23.85
139985,ORD201867,A,mobile,returning,sofa,1976.6,1,1.61
139993,ORD201868,A,mobile,new,bed,895.89,1,51.4
140074,ORD201869,B,mobile,new,decor,237.5,2,0.3
140097,ORD201870,A,mobile,returning,bed,1800.0,1,7.14
140107,ORD201871,A,mobile,returning,dining,914.56,2,6.89
140155,ORD201872,B,desktop,new,lighting,380.0,1,3.78
140178,ORD201873,B,mobile,returning,sofa,570.0,1,6.0
140187,ORD201874,A,mobile,new,sofa,1271.33,2,0.22
140213,ORD201875,A,mobile,returning,dining,584.45,2,71.03
140233,ORD201876,A,mobile,new,bed,1800.0,2,2.28
140264,ORD201877,A,mobile,returning,dining,542.13,2,47.09
140271,ORD201878,A,mobile,returning,dining,1200.0,2,12.06
140280,ORD201879,A,mobile,returning,sofa,2101.41,1,25.52
140312,ORD201880,A,mobile,returning,bed,1800.0,1,40.99
140337,ORD201881,B,mobile,returning,dining,659.699,1,21.72
140346,ORD201882,A,desktop,new,sofa,1229.43,1,46.09
140420,ORD201883,A,desktop,new,sofa,2500.0,2,14.83
140434,ORD201884,A,tablet,new,dining,1088.57,1,12.99
140435,ORD201885,A,mobile,returning,lighting,199.59,1,31.3
140443,ORD201886,B,desktop,new,dining,501.66650000000004,1,12.85
140457,ORD201887,B,desktop,returning,decor,112.6985,1,46.96
140490,ORD201888,B,mobile,new,decor,33.4875,1,16.26
140519,ORD201889,B,mobile,new,sofa,1468.149,2,16.42
140520,ORD201890,B,desktop,returning,dining,906.68,2,17.12
140546,ORD201891,B,desktop,returning,bed,1101.107,1,6.03
140561,ORD201892,A,mobile,new,decor,95.93,2,10.66
140596,ORD201893,A,mobile,new,sofa,818.65,1,16.88
140613,ORD201894,B,tablet,returning,dining,999.4379999999999,1,59.33
140630,ORD201895,B,mobile,returning,bed,1710.0,1,1.49
140653,ORD201896,A,desktop,returning,sofa,1195.49,1,16.23
140655,ORD201897,A,mobile,returning,dining,883.88,2,22.18
140658,ORD201898,A,mobile,returning,bed,604.65,1,11.72
140689,ORD201899,B,mobile,new,lighting,357.827,1,3.82
140701,ORD201900,A,mobile,returning,decor,57.9,1,5.89
140718,ORD201901,A,tablet,new,dining,601.46,2,16.95
140730,ORD201902,B,mobile,returning,sofa,1396.7469999999998,2,5.97
140742,ORD201903,A,mobile,returning,decor,148.84,1,2.87
140767,ORD201904,B,mobile,new,dining,556.3485,1,9.8
140771,ORD201905,B,mobile,returning,bed,1639.5194999999999,1,49.34
140778,ORD201906,B,mobile,new,lighting,178.4195,1,6.39
140797,ORD201907,B,mobile,returning,lighting,167.162,1,1.48
140798,ORD201908,A,mobile,new,bed,1623.19,1,9.57
140820,ORD201909,B,desktop,new,sofa,1386.3445,2,14.6
140850,ORD201910,B,desktop,new,sofa,1554.2569999999998,2,5.55
140899,ORD201911,B,desktop,returning,bed,764.674,1,73.09
140914,ORD201912,A,desktop,new,sofa,937.17,1,4.19
140932,ORD201913,A,mobile,returning,sofa,1079.83,2,26.62
140943,ORD201914,A,mobile,new,sofa,970.2,1,5.82
140959,ORD201915,A,desktop,returning,sofa,1228.6,1,26.29
140979,ORD201916,A,mobile,returning,dining,605.31,2,3.61
141039,ORD201917,B,desktop,new,sofa,2375.0,2,7.41
141113,ORD201918,A,desktop,returning,sofa,2037.83,1,105.56
141163,ORD201919,B,mobile,new,decor,83.315,1,1.55
141237,ORD201920,B,desktop,returning,lighting,185.5445,1,32.11
141238,ORD201921,B,mobile,new,sofa,1780.9365,2,7.92
141248,ORD201922,B,mobile,returning,decor,237.5,2,18.1
141267,ORD201923,A,desktop,new,decor,250.0,1,17.95
141280,ORD201924,B,desktop,returning,dining,522.6614999999999,1,0.21
141291,ORD201925,A,mobile,new,bed,1800.0,1,2.41
141296,ORD201926,B,desktop,returning,bed,660.136,3,40.92
141415,ORD201927,B,mobile,new,dining,621.148,3,6.08
141424,ORD201928,B,mobile,returning,decor,86.94399999999999,1,2.38
141434,ORD201929,B,mobile,returning,decor,73.92899999999999,2,9.54
141448,ORD201930,B,desktop,new,dining,656.7349999999999,1,1.99
141449,ORD201931,B,tablet,returning,decor,136.7335,1,10.76
141471,ORD201932,B,tablet,returning,decor,100.13,1,12.17
141491,ORD201933,B,desktop,returning,bed,1710.0,1,30.29
141531,ORD201934,A,desktop,returning,decor,175.27,2,5.91
141548,ORD201935,A,desktop,returning,decor,136.78,1,11.47
141584,ORD201936,A,desktop,returning,decor,104.39,1,13.69
141613,ORD201937,A,mobile,new,lighting,61.39,3,11.69
141620,ORD201938,A,desktop,new,sofa,746.56,2,3.85
141622,ORD201939,B,mobile,returning,bed,921.4239999999999,1,13.98
141632,ORD201940,B,desktop,returning,decor,76.399,1,28.78
141678,ORD201941,A,desktop,returning,sofa,2500.0,2,3.75
141681,ORD201942,A,mobile,returning,sofa,1497.41,2,74.05
141736,ORD201943,A,mobile,returning,decor,135.77,1,18.82
141750,ORD201944,A,mobile,returning,decor,250.0,2,34.72
141767,ORD201945,B,mobile,new,bed,1317.9254999999998,3,38.64
141846,ORD201946,A,mobile,returning,lighting,189.46,2,2.01
141879,ORD201947,A,desktop,returning,bed,575.7,2,2.97
141933,ORD201948,B,desktop,new,sofa,1132.8845,2,15.26
141951,ORD201949,B,tablet,new,sofa,1239.2655,1,7.12
141955,ORD201950,B,mobile,new,sofa,1320.329,2,21.76
141970,ORD201951,A,tablet,returning,sofa,609.25,2,20.29
142003,ORD201952,B,mobile,new,dining,683.1735,1,12.0
142040,ORD201953,A,mobile,returning,decor,114.7,2,17.62
142043,ORD201954,A,mobile,new,lighting,241.95,3,6.74
142044,ORD201955,B,desktop,returning,bed,923.818,1,91.67
142060,ORD201956,B,tablet,returning,dining,379.8005,1,24.27
142061,ORD201957,B,desktop,new,sofa,1594.879,1,3.5
142193,ORD201958,A,desktop,returning,dining,351.81,1,17.17
142195,ORD201959,A,mobile,returning,bed,895.72,1,5.89
142238,ORD201960,A,desktop,returning,sofa,1937.59,2,33.57
142259,ORD201961,A,tablet,returning,decor,110.98,1,9.8
142260,ORD201962,A,mobile,returning,bed,820.51,1,1.99
142367,ORD201963,A,desktop,new,dining,302.38,1,23.57
142389,ORD201964,B,mobile,returning,decor,87.7705,1,8.77
142419,ORD201965,A,mobile,returning,sofa,1896.59,1,24.18
142443,ORD201966,B,desktop,new,lighting,240.77749999999997,1,4.18
142491,ORD201967,A,mobile,returning,sofa,1024.64,1,46.37
142495,ORD201968,A,desktop,new,dining,1200.0,1,27.66
142501,ORD201969,B,desktop,returning,dining,768.3694999999999,3,2.21
142504,ORD201970,B,desktop,new,dining,579.7945,1,25.38
142519,ORD201971,A,mobile,returning,dining,482.18,2,13.21
142584,ORD201972,A,mobile,new,lighting,153.79,2,3.78
142605,ORD201973,A,desktop,new,sofa,1133.76,3,1.89
142612,ORD201974,A,mobile,new,lighting,143.43,1,0.0
142646,ORD201975,B,mobile,new,lighting,373.293,1,16.7
142647,ORD201976,B,mobile,returning,bed,980.0675,1,29.68
142667,ORD201977,A,desktop,returning,lighting,251.05,1,9.65
142718,ORD201978,A,mobile,new,bed,1188.41,1,39.56
142719,ORD201979,B,mobile,returning,sofa,2375.0,1,5.92
142733,ORD201980,A,desktop,returning,decor,250.0,2,11.24
142764,ORD201981,B,mobile,new,decor,132.1355,1,1.19
142775,ORD201982,B,mobile,returning,sofa,675.222,1,22.37
142778,ORD201983,B,mobile,new,decor,237.5,1,2.99
142822,ORD201984,A,mobile,returning,dining,536.06,2,2.28
142827,ORD201985,B,mobile,returning,bed,826.101,1,21.9
142837,ORD201986,A,mobile,returning,bed,1800.0,1,39.69
142850,ORD201987,B,mobile,returning,sofa,2181.599,1,18.07
142860,ORD201988,B,desktop,returning,sofa,2084.9555,1,25.03
142861,ORD201989,A,mobile,returning,decor,232.82,1,30.88
142872,ORD201990,A,desktop,returning,bed,1693.82,1,9.21
142909,ORD201991,A,mobile,returning,sofa,955.37,2,8.82
142914,ORD201992,A,mobile,returning,lighting,340.24,2,13.49
142919,ORD201993,B,tablet,new,sofa,2375.0,1,11.58
142957,ORD201994,B,tablet,new,lighting,251.36049999999997,1,2.39
142969,ORD201995,A,mobile,returning,sofa,2211.79,1,29.54
142987,ORD201996,B,mobile,returning,bed,1636.8974999999998,1,30.31
143002,ORD201997,B,desktop,returning,bed,1566.0845,1,17.78
143008,ORD201998,B,mobile,returning,sofa,1498.6535,1,18.51
143010,ORD201999,B,mobile,new,sofa,2071.304,3,14.31
143040,ORD202000,A,mobile,returning,decor,185.81,1,97.64
143069,ORD202001,B,mobile,returning,sofa,2375.0,1,40.28
143136,ORD202002,B,desktop,returning,lighting,164.80599999999998,1,2.97
143152,ORD202003,B,mobile,returning,bed,851.4849999999999,2,12.89
143176,ORD202004,B,mobile,returning,sofa,2235.2834999999995,2,0.26
143196,ORD202005,B,mobile,returning,lighting,117.82849999999999,2,52.67
143253,ORD202006,A,mobile,new,decor,250.0,2,11.35
143254,ORD202007,A,desktop,returning,sofa,2500.0,1,27.32
143257,ORD202008,B,desktop,new,decor,178.52399999999997,3,5.85
143263,ORD202009,A,mobile,new,decor,153.47,1,0.79
143268,ORD202010,B,mobile,returning,lighting,168.5965,1,7.46
143273,ORD202011,A,mobile,new,bed,1223.7,1,6.93
143308,ORD202012,B,mobile,returning,dining,582.3405,1,34.45
143359,ORD202013,B,mobile,returning,bed,722.5034999999999,1,9.53
143362,ORD202014,A,desktop,returning,bed,1389.13,1,1.86
143396,ORD202015,B,tablet,new,sofa,1307.5705,1,7.13
143398,ORD202016,B,mobile,new,decor,155.57199999999997,2,12.68
143415,ORD202017,B,desktop,returning,sofa,573.743,1,24.33
143424,ORD202018,B,tablet,returning,decor,47.832499999999996,1,26.21
143473,ORD202019,A,mobile,returning,dining,708.54,1,10.78
143481,ORD202020,A,desktop,returning,decor,124.12,1,25.99
143492,ORD202021,B,tablet,new,lighting,185.155,1,1.04
143506,ORD202022,B,desktop,returning,sofa,2375.0,1,2.22
143521,ORD202023,A,mobile,new,sofa,991.24,1,9.05
143532,ORD202024,B,mobile,new,lighting,59.2705,2,5.37
143533,ORD202025,B,mobile,new,sofa,1087.636,2,18.61
143539,ORD202026,B,desktop,returning,decor,135.7645,1,16.92
